move 1,move 2,move 3,move 4,move 5,move 6,move 7,move 8,move 9,move 10,move 11,move 12
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Be3 Bg4,Qf2 e6,h3 Bf5,O-O-O Qa5,Bd3 Bxd3,Rxd3 Nd5,Nxd5 Qxd5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Bd3 Qxd4,Be3 Qg4,Qf2 e5,h3 Qb4,O-O-O e4,a3 Qe7,Bc4 Be6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 c6,Bd3 Qxd4,Be3 Qb4,Ne2 Qxb2,O-O Nbd7,Ne4 e5,g4 h6,h4 Be7
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Ne5 h5,Bc4 e6,O-O Bg4,Qd3 Nbd7,Nxf7 Kxf7,Bg5 Nb6,Bb3 c6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Ne5 h5,Bc4 e6,O-O Bg4,Qd3 Nbd7,Bb5 a6,Rxf6 axb5,Nxf7 Qxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Ne5 h5,Bc4 e6,O-O Bg4,Qd3 Nbd7,Bb5 a6,Rxf6 axb5,Nxf7 Qxf6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Ne5 h5,Qf3 Qc8,Bc4 e6,Nxf7 Bg4,Qf2 Kxf7,h3 Kg8,hxg4 Nc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Ne5 h5,Qf3 Qc8,Bc4 e6,Nxf7 Bg4,Qf2 Kxf7,h3 Kg8,hxg4 Nc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Ne5 h5,Bc4 e6,O-O Bg4,Qd3 Bd6,Ng6 Rg8,h3 Bf5,Rxf5 exf5
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Ne5 h5,Qf3 Qc8,Bc4 e6,Nxf7 Bg4,Qf2 Kxf7,h3 Kg8,hxg4 Nxg4
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Ne5 e6,g4 Bg6,Qf3 Bb4,Nxg6 hxg6,Qxb7 Qxd4,Bb5+ c6,Bxc6+ Nxc6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 e6,Bg5 Be7,Bd3 c6,O-O Nbd7,Qe1 h6,Bd2 Nd5,Ne4 N7f6,Ne5 Qb6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Qxf3 Qxd4,Be3 Qg4,Qf2 Ne4,Nxe4 Qxe4,Nf3 h6,O-O-O Nc6,Bb5 Bd7,Rhe1 Qg6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bxf3,Qxf3 c6,Bd3 e6,O-O Be7,Bg5 Nbd7,Rae1 O-O,h4 Rc8
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,Bc4 Nbd7,O-O e6,Be3 Bd6,Qe1 O-O,Bg5 Re8,Ne5 Bh5,Bd3 h6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bg4,h3 Bh5,g4 Bg6,Ne5 e6,Qf3 c6,g5 Nd5,Bd3 Nd7,Nxg6 hxg6
d4 d5,e4 dxe4,Nc3 Nf6,f3 exf3,Nxf3 Bf5,Ne5 e6,g4 Bg6,Bg2 c6,h4 Bb4,Bg5 Qd6,O-O Bxc3,bxc3 Be4
